,wind_speed,Avg_Wnd_Sp,wind_direction_N,water_l1,water_l1_ibge,water_l1_dhn,avg_water_l1,avg_water_l1_ibge,avg_water_l1_dhn,vazao_m3s-1_bt
2024-05-06 08:00:00+00:00,27.774,27.678,280.4843333333334,11.313101666666666,1.5323716666666667,0.8304416666666665,11.312373333333335,1.5316433333333332,0.8297133333333333,
2024-05-06 09:00:00+00:00,26.017627118644068,26.09084745762712,341.25608474576273,11.297232758620689,1.5165027586206898,0.8145727586206897,11.296715517241378,1.5159855172413794,0.8140555172413794,
2024-05-06 10:00:00+00:00,22.494,22.74,341.4843333333334,11.238990000000001,1.45826,0.75633,11.239366666666667,1.4586366666666666,0.7567066666666666,
2024-05-06 11:00:00+00:00,27.312,27.426000000000002,331.651,11.315223333333334,1.5344933333333333,0.8325633333333333,11.314223333333333,1.5334933333333332,0.8315633333333333,
2024-05-06 12:00:00+00:00,26.178,26.37,349.03433333333334,11.139135,1.3584049999999999,0.6564749999999999,11.141648333333332,1.3609183333333335,0.6589883333333333,
2024-05-06 13:00:00+00:00,19.991999999999997,19.854,218.11766666666665,11.158918333333334,1.3781883333333331,0.6762583333333333,11.157536666666667,1.3768066666666667,0.6748766666666667,
2024-05-06 14:00:00+00:00,37.644000000000005,37.373999999999995,127.71766666666666,11.509483333333332,1.7287533333333334,1.0268233333333334,11.507075,1.726345,1.0244149999999999,
2024-05-06 15:00:00+00:00,34.692,35.022,115.71766666666666,11.437904999999999,1.657175,0.955245,11.439918333333333,1.659188333333333,0.9572583333333334,
2024-05-06 16:00:00+00:00,29.310000000000002,29.412,123.05099999999999,11.423042372881355,1.6423123728813558,0.9403823728813561,11.423057627118641,1.642327627118644,0.9403976271186439,
2024-05-06 17:00:00+00:00,30.55764705882353,30.38823529411765,113.89217647058823,11.348011764705882,1.5672817647058823,0.8653517647058823,11.348685294117647,1.5679552941176471,0.8660252941176471,
2024-05-06 18:00:00+00:00,26.081379310344825,26.180689655172415,112.29582758620688,11.246739655172414,1.4660096551724138,0.7640796551724138,11.24901551724138,1.4682855172413796,0.7663555172413793,
2024-05-06 19:00:00+00:00,23.478,23.862,89.28433333333332,11.13345,1.35272,0.65079,11.132353333333333,1.3516233333333332,0.6496933333333332,
2024-05-06 20:00:00+00:00,24.942,24.546,70.56766666666665,11.328343333333333,1.5476133333333335,0.8456833333333335,11.328558333333335,1.5478283333333331,0.8458983333333334,
2024-05-06 21:00:00+00:00,24.876,24.78,61.701,11.285583333333333,1.5048533333333336,0.8029233333333333,11.285501666666667,1.5047716666666668,0.8028416666666667,
2024-05-06 22:00:00+00:00,24.900000000000002,24.87,67.251,11.286453333333334,1.5057233333333335,0.8037933333333334,11.286376666666666,1.5056466666666666,0.8037166666666667,
2024-05-06 23:00:00+00:00,31.224000000000004,31.386000000000003,45.150999999999996,11.11701,1.3362800000000001,0.63435,11.118666666666666,1.3379366666666668,0.6360066666666667,
2024-05-07 00:00:00+00:00,35.18847457627119,34.736949152542365,28.018796610169492,10.876468333333332,1.0957383333333335,0.39380833333333337,10.877755,1.097025,0.39509500000000003,
2024-05-07 01:00:00+00:00,30.732000000000003,31.2,26.484333333333332,10.812988135593221,1.0322581355932203,0.3303281355932203,10.81181186440678,1.0310818644067796,0.3291518644067797,
2024-05-07 02:00:00+00:00,33.348,33.443999999999996,33.451,10.882423333333334,1.1016933333333332,0.3997633333333333,10.879858333333335,1.0991283333333333,0.3971983333333333,
2024-05-07 03:00:00+00:00,21.426000000000002,21.162,70.86766666666666,11.042688333333333,1.2619583333333333,0.5600283333333334,11.041483333333334,1.2607533333333334,0.5588233333333333,
2024-05-07 04:00:00+00:00,25.01018181818182,25.29818181818182,53.51463636363636,11.089263636363635,1.3085336363636364,0.6066036363636365,11.090336363636363,1.3096063636363635,0.6076763636363637,
2024-05-07 05:00:00+00:00,,,,,,,,,,
2024-05-07 06:00:00+00:00,,,,,,,,,,
2024-05-07 07:00:00+00:00,,,,,,,,,,
2024-05-07 08:00:00+00:00,33.64941176470589,34.56,45.42158823529412,11.237575,1.4568450000000002,0.754915,11.23385,1.4531200000000002,0.75119,
2024-05-07 09:00:00+00:00,32.965714285714284,35.17714285714286,39.09385714285714,7.463000000000001,-2.31773,-3.01966,7.069142857142857,-2.711587142857143,-3.413517142857143,
2024-05-07 10:00:00+00:00,,,,,,,,,,
2024-05-07 11:00:00+00:00,14.52,16.74,316.28433333333334,11.3554,1.5746700000000002,0.87274,11.353399999999999,1.57267,0.87074,
2024-05-07 12:00:00+00:00,16.872,14.064,245.18433333333334,8.95475,-0.8259799999999999,-1.5279100000000003,9.16787,-0.6128600000000001,-1.3147900000000001,
2024-05-07 13:00:00+00:00,17.22,17.130000000000003,16.317666666666668,11.15037,1.36964,0.66771,11.152334999999999,1.3716050000000002,0.669675,
2024-05-07 14:00:00+00:00,32.49,32.507999999999996,29.634333333333334,11.187368333333334,1.4066383333333334,0.7047083333333333,11.185568333333332,1.4048383333333334,0.7029083333333332,
2024-05-07 15:00:00+00:00,38.45571428571429,38.19857142857143,29.093857142857143,11.32447037037037,1.5437403703703705,0.8418103703703703,11.322066666666666,1.5413366666666668,0.8394066666666667,
2024-05-07 16:00:00+00:00,,,,,,,,,,
2024-05-07 17:00:00+00:00,,,,,,,,,,
2024-05-07 18:00:00+00:00,218.47034482758622,212.99586206896555,342.9510000000001,11.252168965517242,1.4714389655172413,0.7695089655172415,11.256193103448275,1.475463103448276,0.7735331034482759,
2024-05-07 19:00:00+00:00,214.88000000000002,213.36,318.50655555555556,6.807322222222223,-2.9734077777777776,-3.675337777777778,8.182433333333334,-1.5982966666666665,-2.3002266666666666,
2024-05-07 20:00:00+00:00,,,,,,,,,,18965.333333333332
2024-05-07 21:00:00+00:00,,,,,,,,,,19651.0
2024-05-07 22:00:00+00:00,39.852000000000004,42.408,43.38433333333333,10.882846666666667,1.1021166666666666,0.4001866666666667,10.887776666666666,1.1070466666666667,0.4051166666666667,
2024-05-07 23:00:00+00:00,,,,,,,,,,
2024-05-08 00:00:00+00:00,,,,,,,,,,
2024-05-08 01:00:00+00:00,,,,,,,,,,
2024-05-08 02:00:00+00:00,,,,,,,,,,
2024-05-08 03:00:00+00:00,,,,,,,,,,
2024-05-08 04:00:00+00:00,,,,,,,,,,
2024-05-08 05:00:00+00:00,25.00434782608696,25.246956521739133,19.319565217391304,10.663282608695651,0.8825526086956522,0.1806226086956522,10.778517391304346,0.9977873913043479,0.2958573913043478,
2024-05-08 06:00:00+00:00,7.632000000000001,8.208000000000002,33.15,10.699919999999999,0.9191900000000001,0.21726000000000004,8.83618,-0.9445500000000001,-1.64648,
2024-05-08 07:00:00+00:00,,,,,,,,,,
2024-05-08 08:00:00+00:00,,,,,,,,,,
2024-05-08 09:00:00+00:00,,,,,,,,,,
2024-05-08 10:00:00+00:00,34.68705882352942,33.734117647058824,345.1264705882353,10.3326,0.5518700000000001,-0.15005999999999997,11.052241176470588,1.2715111764705882,0.5695811764705883,
2024-05-08 11:00:00+00:00,35.298,35.034,223.8,11.340006666666666,1.5592766666666664,0.8573466666666667,11.338336666666667,1.5576066666666666,0.8556766666666666,
2024-05-08 12:00:00+00:00,38.316,38.196000000000005,164.36666666666667,11.406878333333333,1.6261483333333333,0.9242183333333334,11.410885,1.630155,0.9282250000000001,
2024-05-08 13:00:00+00:00,17.934,18.432000000000002,96.13333333333334,10.893466666666669,1.1127366666666667,0.41080666666666665,10.894535000000001,1.113805,0.411875,
